id,original_language,overview,poster_path,release_date,title,vote_average,genre_1,genre_2
926680,en,"Having taken control of a maximum security prison, a criminal mastermind faces off against a retired Black Ops agent who had been visiting his incarcerated son.",https://image.tmdb.org/t/p/original/if4ri8tSSLPoqCWW2XypnYRO0Dy.jpg,2023-04-11,Breakout,4.2,28,53
620705,en,"After the death of his father, a boy growing up on a lunar mining colony takes a trip to explore a legendary crater, along with his four best friends, prior to being permanently relocated to another planet.",https://image.tmdb.org/t/p/original/n8ZpMwYT02XjpQHpSxn1eJw5Zpz.jpg,2023-05-12,Crater,6.7,878,28
850165,en,"The true story of the inseparable Von Erich brothers, who made history in the intensely competitive world of professional wrestling in the early 1980s. Through tragedy and triumph, under the shadow of their domineering father and coach, the brothers seek larger-than-life immortality on the biggest stage in sports.",https://image.tmdb.org/t/p/original/lsdismtCDga4vsKnmliz0h7CaZT.jpg,2023-12-21,The Iron Claw,8.4,18,
614934,en,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",https://image.tmdb.org/t/p/original/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg,2022-06-22,Elvis,7.6,18,10402
9820,en,"Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. Unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places.",https://image.tmdb.org/t/p/original/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg,1998-07-28,The Parent Trap,7.2,35,10751
1152738,en,"On vacation in Scotland, a New York installation designer finds herself tasked with helping a small, rural community create a festive light display and compete in a ‘Best Christmas Village’ festival, despite the interventions of a wealthy, influential heir who sees Christmas as an inconvenience. Forced to work together, the decorator and the heir unite to bring seasonal magic to the entire community, making both realize they wish to spend next and every Christmas together.",https://image.tmdb.org/t/p/original/uEnyNaKG0RxPOabKGFN9MzpVkMW.jpg,2023-12-06,Christmas in Scotland,6.0,10770,10749
22004,en,"Two Arkansas firemen, Vince and Don, get hold of a map that leads to a cache of stolen gold in an abandoned factory in East St. Louis. What they don't know is that the factory is on the turf of a local gang, who come by to execute one of their enemies. Vince sees the shooting, the gang spots Vince, and extended mayhem ensues. As Vince and Don try to escape, gang leader King James argues with his subordinate Savon about how to get rid of the trespassers.",https://image.tmdb.org/t/p/original/GSeicpK571uoM2ZCRb1YyW2YMG.jpg,1992-12-25,Trespass,6.3,28,53
668482,en,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",https://image.tmdb.org/t/p/original/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg,2022-11-25,Roald Dahl's Matilda the Musical,6.8,10751,35
957992,zh,The Great Arms Robbery,https://image.tmdb.org/t/p/original/ronrzgFs2FOk0R4BAZgyLaYdhua.jpg,2022-04-09,The Great Arms Robbery,7.0,80,18
870518,en,"Confined to a claustrophobic hotel room, the heir to a hotel empire and the dominatrix who has primed him for success become locked in a battle of wits and wills as he tries to end his relationship with her.",https://image.tmdb.org/t/p/original/yGQAZupyZgT2ESbBSMZ9R0OBToo.jpg,2023-04-06,Sanctuary,6.1,53,
686,en,"A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.",https://image.tmdb.org/t/p/original/bCpMIywuNZeWt3i5UMLEIc0VSwM.jpg,1997-07-11,Contact,7.4,18,878
512200,en,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",https://image.tmdb.org/t/p/original/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,2019-12-04,Jumanji: The Next Level,6.9,12,35
158852,en,"Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",https://image.tmdb.org/t/p/original/bvJJVbFxkEHjGCteuO7Kxym20CP.jpg,2015-05-19,Tomorrowland,6.3,12,10751
567189,en,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,https://image.tmdb.org/t/p/original/6GCOpT8QcNzup09TAMmvvk22LTR.jpg,2021-04-29,Tom Clancy's Without Remorse,7.0,12,28
664469,en,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in American history.",https://image.tmdb.org/t/p/original/6sJcVzGCwrDCBMV0DU6eRzA2UxM.jpg,2022-09-27,Amsterdam,6.1,9648,36
427641,en,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",https://image.tmdb.org/t/p/original/MGADip4thVSErP34FAAfzFBTZ5.jpg,2018-04-11,Rampage,6.5,28,12
1075519,en,"A thief fresh out of prison, tries to work his way back into the life of his daughter and ex-fiancé. Determined, he is forced to use the skills he has as a gifted locksmith. Things take a tumultuous turn after an unexpected disappearance.",https://image.tmdb.org/t/p/original/kNQ9Z3TQ5vU5fvwuHqZvLooFcCI.jpg,2023-02-03,The Locksmith,5.9,9648,53
464889,en,"For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel. When a deadly sniper with advanced, never-before-seen weaponry targets local Special Agent Kate Estrada, our elite team is in for the ultimate battle in this explosive, game-changing action thriller.",https://image.tmdb.org/t/p/original/pi16aubY3qFKJWAh4npvm03ERkH.jpg,2017-10-03,Sniper: Ultimate Kill,6.5,28,
960853,es,"As her cancer spreads, Noelia's ultimate decision is to return to her native Vieques, Puerto Rico, and claim her freedom to decide her own fate. She reunites with her friends and family, who are still dealing with the contamination of the U.S. Navy after 60 years of military practices.",https://image.tmdb.org/t/p/original/sAqMJ7UrctVPqP9vKq92qwByc8P.jpg,2023-05-26,The Fishbowl,6.8,18,
522402,en,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",https://image.tmdb.org/t/p/original/jKuDyqx7jrjiR9cDzB5pxzhJAdv.jpg,2021-11-04,Finch,7.9,878,18
770906,te,"In the city of Khansaar, Raja Mannar plans to make his son, Vardharaja Mannar his successor, but Raja Mannar's ministers and advisors plan a coup d'état by hiring armies from Russia and Serbia to attack and kill Vardha and Raja. Vardha, along with his brother and a few trusted men, manage to escape from Khansaar. Vardha goes to his childhood best friend, Deva, who learns about his predicament and sets out to make him the undisputed successor of Khansaar.",https://image.tmdb.org/t/p/original/bnVmFvn4f2FC2Ja00BApnz9Cmz9.jpg,2023-12-21,Salaar: Part 1 – Ceasefire,7.2,28,80
1126577,en,"After bailing on her wedding, a former bride-to-be must fight off her ex-groom and seven angry killer groomsmen in order to survive the night.",https://image.tmdb.org/t/p/original/2JSsduIaJzlScVunHCc6KYBIOjY.jpg,2023-08-03,Til Death Do Us Part,6.0,27,53
1058063,id,"Four brothers, Saleh, Fajar, Tyas and Azizah, have heard stories about heaven and hell since childhood. They were educated strictly by their father, a young ustad who was well respected in the village. One night, on their way to the opposite village without their parents knowing, Saleh and his younger siblings were swept away by a strong river current and disappeared. Saleh then woke up in another realm, the hell that his father always talked about. A search is carried out in the world to find the father's children, whether alive or dead. One by one the secrets are revealed, making fathers and mothers question whether they are providing enough for their children. In hell, Saleh and the others also look for each other, while facing increasing torment for the sins they have been hiding.",https://image.tmdb.org/t/p/original/gt0zaEuYDgr5AbgHkLKmTfliBdd.jpg,2023-12-14,Siksa Neraka,7.0,27,53
14574,en,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",https://image.tmdb.org/t/p/original/sLwYSEVVV3r047cjrpRAbGgNsfL.jpg,2008-05-07,The Boy in the Striped Pyjamas,7.9,18,10752
28676,it,A young woman seeks vengeance and finds love when her parents are killed in the Amazon and she is taken prisoner by an indigenous tribe of headhunters.,https://image.tmdb.org/t/p/original/bvRjoKZkHgZxP7I9QY45Gw8M5hE.jpg,1985-08-09,Amazonia: The Catherine Miles Story,6.1,12,18
1116410,en,"Gabe and Kylie hunt for lost pirate treasure, hoping to bring tourists to their sleepy Florida town — and save Gabe’s mom’s diner. When they find a precious sapphire, they’re helped by R.A.D.A.R., a clever dog who’s actually a robot! But the mad scientist who invented the treasure-hunting dog wants to steal him back — along with the town’s famous sapphire! Can Gabe and Kylie protect the dog, guard the jewel, and save the town?",https://image.tmdb.org/t/p/original/bS8yOrOZ8DMxW4DfrBJxvlAtkVx.jpg,2023-06-27,R.A.D.A.R.: The Adventures of the Bionic Dog,6.9,10751,878
38,en,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",https://image.tmdb.org/t/p/original/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,2004-03-19,Eternal Sunshine of the Spotless Mind,8.1,878,18
1369,en,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,https://image.tmdb.org/t/p/original/pzPdwOitmTleVE3YPMfIQgLh84p.jpg,1985-05-21,Rambo: First Blood Part II,6.6,28,12
77338,fr,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,https://image.tmdb.org/t/p/original/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,2011-11-02,The Intouchables,8.3,18,35
854648,en,"An expert hacker is targeted by a sentient AI after she realizes the threat it poses, and she must try to stay off its radar long enough to stop it.",https://image.tmdb.org/t/p/original/zpbgktIR7GkOS83PBAzLlzLSQ5W.jpg,2021-07-26,Robot Apocalypse,6.4,878,28
162,en,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,https://image.tmdb.org/t/p/original/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg,1990-12-07,Edward Scissorhands,7.7,14,18
4247,en,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",https://image.tmdb.org/t/p/original/lRQiJXETkCnVVurHmglNvMXrZOx.jpg,2000-07-07,Scary Movie,6.4,35,
9279,en,"Howard Langston, a salesman for a mattress company, is constantly kept busy at his job, disappointing his son. After he misses his son's karate exposition, Howard vows to make it up to him by buying an action figure of his son's favorite television hero for Christmas. Unfortunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man. Now, Howard must travel all over town and compete with everybody else to find a Turbo Man action figure.",https://image.tmdb.org/t/p/original/lHLOUt0ZIQLC5asHdIQBoTUvaEp.jpg,1996-11-21,Jingle All the Way,6.0,10751,35
